feature,year,gender,number_of_jobs,median_income
14 to 26 weeks,2019-20,Females,50.661,7620.0
14 to 26 weeks,2020-21,Females,41.249,9295.0
14 to 26 weeks,2021-22,Females,53.196,9702.0
27 to 39 weeks,2017-18,Females,27.665,14038.0
27 to 39 weeks,2018-19,Females,35.011,12960.0
27 to 39 weeks,2019-20,Females,41.042,10385.0
27 to 39 weeks,2020-21,Females,33.241,14215.0
27 to 39 weeks,2021-22,Females,36.543,16167.0
40 to 52 weeks,2017-18,Females,116.035,24750.0
40 to 52 weeks,2018-19,Females,135.116,24564.0
40 to 52 weeks,2019-20,Females,149.487,24241.0
40 to 52 weeks,2020-21,Females,140.938,31328.0
40 to 52 weeks,2021-22,Females,136.284,34151.0
1 to 13 weeks,2017-18,Persons,143.171,2684.0
1 to 13 weeks,2018-19,Persons,140.968,2791.0
1 to 13 weeks,2019-20,Persons,111.426,2771.0
1 to 13 weeks,2020-21,Persons,114.721,2956.0
1 to 13 weeks,2021-22,Persons,136.187,3119.0
14 to 26 weeks,2017-18,Persons,89.964,10705.0
14 to 26 weeks,2018-19,Persons,102.012,9972.0
14 to 26 weeks,2019-20,Persons,105.684,8551.0
14 to 26 weeks,2020-21,Persons,86.932,10139.0
14 to 26 weeks,2021-22,Persons,113.552,10851.0
27 to 39 weeks,2017-18,Persons,60.186,15452.0
27 to 39 weeks,2018-19,Persons,75.186,14151.0
27 to 39 weeks,2019-20,Persons,86.205,11709.0
27 to 39 weeks,2020-21,Persons,71.029,15119.0
27 to 39 weeks,2021-22,Persons,76.699,18122.0
40 to 52 weeks,2017-18,Persons,258.245,28686.0
40 to 52 weeks,2018-19,Persons,299.289,28308.0
40 to 52 weeks,2019-20,Persons,332.009,28034.0
40 to 52 weeks,2020-21,Persons,314.437,34639.0
40 to 52 weeks,2021-22,Persons,298.114,38564.0
1 to 13 weeks,2017-18,Males,53.79,2874.0
1 to 13 weeks,2018-19,Males,57.408,2998.0
1 to 13 weeks,2019-20,Males,47.414,2799.0
1 to 13 weeks,2020-21,Males,47.841,3129.0
1 to 13 weeks,2021-22,Males,62.235,3424.0
14 to 26 weeks,2017-18,Males,35.654,11447.0
14 to 26 weeks,2018-19,Males,42.942,10721.0
14 to 26 weeks,2019-20,Males,47.281,8435.0
14 to 26 weeks,2020-21,Males,41.218,10281.0
14 to 26 weeks,2021-22,Males,54.695,12148.0
27 to 39 weeks,2017-18,Males,24.44,16857.0
27 to 39 weeks,2018-19,Males,32.819,14549.0
27 to 39 weeks,2019-20,Males,39.133,11690.0
27 to 39 weeks,2020-21,Males,33.984,14606.0
27 to 39 weeks,2021-22,Males,34.831,19894.0
40 to 52 weeks,2017-18,Males,110.85,30488.0
40 to 52 weeks,2018-19,Males,129.52,30318.0
40 to 52 weeks,2019-20,Males,149.448,30044.0
40 to 52 weeks,2020-21,Males,138.33,37031.0
40 to 52 weeks,2021-22,Males,133.32,42021.0
1 to 13 weeks,2017-18,Females,43.785,2433.0
1 to 13 weeks,2018-19,Females,47.333,2544.0
1 to 13 weeks,2019-20,Females,39.116,2416.0
1 to 13 weeks,2020-21,Females,40.461,2577.0
1 to 13 weeks,2021-22,Females,56.034,2658.0
14 to 26 weeks,2017-18,Females,30.707,9382.0
14 to 26 weeks,2018-19,Females,36.761,8816.0
14 to 26 weeks,2019-20,Females,41.1,6762.0
14 to 26 weeks,2020-21,Females,36.316,8549.0
14 to 26 weeks,2021-22,Females,49.305,9451.0
27 to 39 weeks,2017-18,Females,20.136,12853.0
27 to 39 weeks,2018-19,Females,27.017,12071.0
27 to 39 weeks,2019-20,Females,34.339,9065.0
27 to 39 weeks,2020-21,Females,28.223,12666.0
27 to 39 weeks,2021-22,Females,32.641,15188.0
40 to 52 weeks,2017-18,Females,88.194,23281.0
40 to 52 weeks,2018-19,Females,105.317,22834.0
40 to 52 weeks,2019-20,Females,122.372,22537.0
40 to 52 weeks,2020-21,Females,111.132,29582.0
40 to 52 weeks,2021-22,Females,113.859,32347.0
1 to 13 weeks,2017-18,Persons,97.571,2662.0
1 to 13 weeks,2018-19,Persons,104.743,2783.0
1 to 13 weeks,2019-20,Persons,86.527,2622.0
1 to 13 weeks,2020-21,Persons,88.303,2862.0
1 to 13 weeks,2021-22,Persons,118.29,3042.0
14 to 26 weeks,2017-18,Persons,66.363,10397.0
14 to 26 weeks,2018-19,Persons,79.703,9799.0
14 to 26 weeks,2019-20,Persons,88.384,7653.0
14 to 26 weeks,2020-21,Persons,77.547,9423.0
14 to 26 weeks,2021-22,Persons,104.01,10780.0
27 to 39 weeks,2017-18,Persons,44.575,14850.0
27 to 39 weeks,2018-19,Persons,59.837,13346.0
27 to 39 weeks,2019-20,Persons,73.47,10340.0
27 to 39 weeks,2020-21,Persons,62.211,13629.0
27 to 39 weeks,2021-22,Persons,67.482,17406.0
40 to 52 weeks,2017-18,Persons,199.044,26913.0
40 to 52 weeks,2018-19,Persons,234.831,26655.0
40 to 52 weeks,2019-20,Persons,271.822,26404.0
40 to 52 weeks,2020-21,Persons,249.485,33419.0
40 to 52 weeks,2021-22,Persons,247.195,37385.0
1 to 13 weeks,2017-18,Males,61.101,2908.0
1 to 13 weeks,2018-19,Males,57.737,3012.0
1 to 13 weeks,2019-20,Males,45.993,2919.0
1 to 13 weeks,2020-21,Males,49.864,3464.0
1 to 13 weeks,2021-22,Males,57.368,3890.0
14 to 26 weeks,2017-18,Males,33.922,12985.0
14 to 26 weeks,2018-19,Males,36.287,12308.0
14 to 26 weeks,2019-20,Males,38.41,10583.0
14 to 26 weeks,2020-21,Males,34.503,13040.0
14 to 26 weeks,2021-22,Males,39.846,14890.0
27 to 39 weeks,2017-18,Males,21.124,19757.0
27 to 39 weeks,2018-19,Males,25.968,16867.0
27 to 39 weeks,2019-20,Males,28.638,13442.0
27 to 39 weeks,2020-21,Males,26.387,18249.0
27 to 39 weeks,2021-22,Males,27.273,24603.0
40 to 52 weeks,2017-18,Males,100.99,44549.0
40 to 52 weeks,2018-19,Males,108.568,43965.0
40 to 52 weeks,2019-20,Males,118.343,41767.0
40 to 52 weeks,2020-21,Males,115.681,47713.0
40 to 52 weeks,2021-22,Males,115.358,52210.0
1 to 13 weeks,2017-18,Females,49.087,2290.0
1 to 13 weeks,2018-19,Females,49.994,2433.0
1 to 13 weeks,2019-20,Females,40.808,2343.0
1 to 13 weeks,2020-21,Females,44.938,2729.0
1 to 13 weeks,2021-22,Females,53.5,2775.0
14 to 26 weeks,2017-18,Females,29.544,9663.0
14 to 26 weeks,2018-19,Females,32.665,9698.0
14 to 26 weeks,2019-20,Females,35.162,7795.0
14 to 26 weeks,2020-21,Females,32.41,10300.0
14 to 26 weeks,2021-22,Females,38.077,11361.0
27 to 39 weeks,2017-18,Females,18.173,14551.0
27 to 39 weeks,2018-19,Females,22.693,13367.0
27 to 39 weeks,2019-20,Females,26.145,10490.0
27 to 39 weeks,2020-21,Females,24.514,15048.0
27 to 39 weeks,2021-22,Females,25.674,18619.0
40 to 52 weeks,2017-18,Females,89.399,32509.0
40 to 52 weeks,2018-19,Females,97.591,31959.0
40 to 52 weeks,2019-20,Females,107.506,31261.0
40 to 52 weeks,2020-21,Females,104.434,36890.0
40 to 52 weeks,2021-22,Females,105.18,40362.0
1 to 13 weeks,2017-18,Persons,110.192,2607.0
1 to 13 weeks,2018-19,Persons,107.734,2722.0
1 to 13 weeks,2019-20,Persons,86.798,2631.0
1 to 13 weeks,2020-21,Persons,94.813,3082.0
1 to 13 weeks,2021-22,Persons,110.88,3301.0
14 to 26 weeks,2017-18,Persons,63.467,11299.0
14 to 26 weeks,2018-19,Persons,68.951,10923.0
14 to 26 weeks,2019-20,Persons,73.579,9080.0
14 to 26 weeks,2020-21,Persons,66.916,11578.0
14 to 26 weeks,2021-22,Persons,77.925,13044.0
27 to 39 weeks,2017-18,Persons,39.3,16897.0
27 to 39 weeks,2018-19,Persons,48.663,15031.0
27 to 39 weeks,2019-20,Persons,54.781,11823.0
27 to 39 weeks,2020-21,Persons,50.897,16419.0
27 to 39 weeks,2021-22,Persons,52.948,21449.0
40 to 52 weeks,2017-18,Persons,190.385,37933.0
40 to 52 weeks,2018-19,Persons,206.164,37205.0
40 to 52 weeks,2019-20,Persons,225.851,35950.0
40 to 52 weeks,2020-21,Persons,220.12,41981.0
40 to 52 weeks,2021-22,Persons,220.538,46233.0
1 to 13 weeks,2017-18,Males,6.979,2766.0
1 to 13 weeks,2018-19,Males,7.276,3040.0
1 to 13 weeks,2019-20,Males,6.952,2846.0
1 to 13 weeks,2020-21,Males,8.788,3192.0
1 to 13 weeks,2021-22,Males,13.574,3307.0
14 to 26 weeks,2017-18,Males,4.452,12032.0
14 to 26 weeks,2018-19,Males,5.311,10613.0
14 to 26 weeks,2019-20,Males,7.032,9188.0
14 to 26 weeks,2020-21,Males,7.322,10081.0
14 to 26 weeks,2021-22,Males,11.527,12187.0
27 to 39 weeks,2017-18,Males,3.084,16606.0
27 to 39 weeks,2018-19,Males,3.793,14157.0
27 to 39 weeks,2019-20,Males,5.229,11602.0
27 to 39 weeks,2020-21,Males,5.687,14879.0
27 to 39 weeks,2021-22,Males,7.352,20746.0
40 to 52 weeks,2017-18,Males,13.209,26053.0
40 to 52 weeks,2018-19,Males,15.56,27615.0
40 to 52 weeks,2019-20,Males,18.72,26325.0
40 to 52 weeks,2020-21,Males,20.952,29063.0
40 to 52 weeks,2021-22,Males,24.439,35585.0
1 to 13 weeks,2017-18,Females,5.222,2189.0
1 to 13 weeks,2018-19,Females,6.009,2350.0
1 to 13 weeks,2019-20,Females,5.671,2556.0
1 to 13 weeks,2020-21,Females,7.344,2457.0
1 to 13 weeks,2021-22,Females,11.204,2637.0
14 to 26 weeks,2017-18,Females,3.705,8080.0
14 to 26 weeks,2018-19,Females,4.605,7536.0
14 to 26 weeks,2019-20,Females,6.044,6177.0
14 to 26 weeks,2020-21,Females,6.506,8386.0
14 to 26 weeks,2021-22,Females,10.154,9448.0
27 to 39 weeks,2017-18,Females,2.562,11061.0
27 to 39 weeks,2018-19,Females,3.381,11115.0
27 to 39 weeks,2019-20,Females,4.753,8981.0
27 to 39 weeks,2020-21,Females,5.345,13603.0
27 to 39 weeks,2021-22,Females,6.696,15513.0
40 to 52 weeks,2017-18,Females,10.812,20554.0
40 to 52 weeks,2018-19,Females,13.147,21302.0
40 to 52 weeks,2019-20,Females,16.323,19872.0
40 to 52 weeks,2020-21,Females,17.637,24690.0
40 to 52 weeks,2021-22,Females,21.39,27209.0
1 to 13 weeks,2017-18,Persons,12.199,2512.0
1 to 13 weeks,2018-19,Persons,13.284,2711.0
1 to 13 weeks,2019-20,Persons,12.616,2708.0
1 to 13 weeks,2020-21,Persons,16.139,2824.0
1 to 13 weeks,2021-22,Persons,24.779,2982.0
14 to 26 weeks,2017-18,Persons,8.16,10035.0
14 to 26 weeks,2018-19,Persons,9.914,9005.0
14 to 26 weeks,2019-20,Persons,13.079,7592.0
14 to 26 weeks,2020-21,Persons,13.828,9262.0
14 to 26 weeks,2021-22,Persons,21.689,10849.0
27 to 39 weeks,2017-18,Persons,5.639,13597.0
27 to 39 weeks,2018-19,Persons,7.17,12396.0
27 to 39 weeks,2019-20,Persons,9.978,10252.0
27 to 39 weeks,2020-21,Persons,11.03,14220.0
27 to 39 weeks,2021-22,Persons,14.053,18034.0
40 to 52 weeks,2017-18,Persons,24.014,23483.0
40 to 52 weeks,2018-19,Persons,28.707,24600.0
40 to 52 weeks,2019-20,Persons,35.046,23142.0
40 to 52 weeks,2020-21,Persons,38.588,26815.0
40 to 52 weeks,2021-22,Persons,45.836,31294.0
1 to 13 weeks,2017-18,Males,31.761,3668.0
1 to 13 weeks,2018-19,Males,28.845,3977.0
1 to 13 weeks,2019-20,Males,24.43,3826.0
1 to 13 weeks,2020-21,Males,26.001,4597.0
1 to 13 weeks,2021-22,Males,31.802,4928.0
14 to 26 weeks,2017-18,Males,18.412,14808.0
14 to 26 weeks,2018-19,Males,19.642,14295.0
14 to 26 weeks,2019-20,Males,22.008,12392.0
14 to 26 weeks,2020-21,Males,19.689,15502.0
14 to 26 weeks,2021-22,Males,24.358,17025.0
27 to 39 weeks,2017-18,Males,12.38,21893.0
27 to 39 weeks,2018-19,Males,14.142,19001.0
27 to 39 weeks,2019-20,Males,16.325,15189.0
27 to 39 weeks,2020-21,Males,15.297,20144.0
27 to 39 weeks,2021-22,Males,16.38,28551.0
40 to 52 weeks,2017-18,Males,56.632,48058.0
40 to 52 weeks,2018-19,Males,60.274,46141.0
40 to 52 weeks,2019-20,Males,66.3,44350.0
40 to 52 weeks,2020-21,Males,65.983,49679.0
40 to 52 weeks,2021-22,Males,65.249,55384.0
1 to 13 weeks,2017-18,Females,22.699,2443.0
1 to 13 weeks,2018-19,Females,21.852,2598.0
1 to 13 weeks,2019-20,Females,18.89,2511.0
1 to 13 weeks,2020-21,Females,22.108,2839.0
1 to 13 weeks,2021-22,Females,26.995,3165.0
14 to 26 weeks,2017-18,Females,14.172,9828.0
14 to 26 weeks,2018-19,Females,15.312,9212.0
14 to 26 weeks,2019-20,Females,17.554,7732.0
14 to 26 weeks,2020-21,Females,17.048,9868.0
14 to 26 weeks,2021-22,Females,20.672,11149.0
27 to 39 weeks,2017-18,Females,9.273,13724.0
27 to 39 weeks,2018-19,Females,10.746,12883.0
27 to 39 weeks,2019-20,Females,12.963,10559.0
27 to 39 weeks,2020-21,Females,13.161,14065.0
27 to 39 weeks,2021-22,Females,14.268,18178.0
40 to 52 weeks,2017-18,Females,41.68,29597.0
40 to 52 weeks,2018-19,Females,45.356,28810.0
40 to 52 weeks,2019-20,Females,50.649,27794.0
40 to 52 weeks,2020-21,Females,50.882,32143.0
40 to 52 weeks,2021-22,Females,53.566,34171.0
1 to 13 weeks,2017-18,Persons,54.459,3059.0
1 to 13 weeks,2018-19,Persons,50.701,3292.0
1 to 13 weeks,2019-20,Persons,43.324,3149.0
1 to 13 weeks,2020-21,Persons,48.106,3663.0
1 to 13 weeks,2021-22,Persons,58.801,4000.0
14 to 26 weeks,2017-18,Persons,32.587,12168.0
14 to 26 weeks,2018-19,Persons,34.953,11622.0
14 to 26 weeks,2019-20,Persons,39.563,10003.0
14 to 26 weeks,2020-21,Persons,36.736,12421.0
14 to 26 weeks,2021-22,Persons,45.033,13886.0
27 to 39 weeks,2017-18,Persons,21.653,17240.0
27 to 39 weeks,2018-19,Persons,24.892,15699.0
27 to 39 weeks,2019-20,Persons,29.293,12801.0
27 to 39 weeks,2020-21,Persons,28.463,16765.0
27 to 39 weeks,2021-22,Persons,30.648,22640.0
40 to 52 weeks,2017-18,Persons,98.315,38062.0
40 to 52 weeks,2018-19,Persons,105.631,36533.0
40 to 52 weeks,2019-20,Persons,116.949,34993.0
40 to 52 weeks,2020-21,Persons,116.873,39893.0
40 to 52 weeks,2021-22,Persons,118.818,44092.0
1 to 13 weeks,2017-18,Males,3.284,2217.0
1 to 13 weeks,2018-19,Males,3.661,2480.0
1 to 13 weeks,2019-20,Males,3.611,2190.0
1 to 13 weeks,2020-21,Males,4.427,2421.0
1 to 13 weeks,2021-22,Males,5.224,2834.0
14 to 26 weeks,2017-18,Males,1.999,5690.0
14 to 26 weeks,2018-19,Males,2.766,8378.0
14 to 26 weeks,2019-20,Males,3.559,5499.0
14 to 26 weeks,2020-21,Males,4.036,6708.0
14 to 26 weeks,2021-22,Males,4.881,9845.0
27 to 39 weeks,2017-18,Males,1.547,8466.0
27 to 39 weeks,2018-19,Males,2.323,13163.0
27 to 39 weeks,2019-20,Males,3.023,9398.0
27 to 39 weeks,2020-21,Males,3.397,13502.0
27 to 39 weeks,2021-22,Males,3.813,19344.0
40 to 52 weeks,2017-18,Males,4.616,17766.0
40 to 52 weeks,2018-19,Males,5.811,21727.0
40 to 52 weeks,2019-20,Males,7.182,22187.0
40 to 52 weeks,2020-21,Males,9.128,28123.0
40 to 52 weeks,2021-22,Males,11.528,35247.0
1 to 13 weeks,2017-18,Females,2.635,2075.0
1 to 13 weeks,2018-19,Females,2.999,2207.0
1 to 13 weeks,2019-20,Females,2.975,2097.0
1 to 13 weeks,2020-21,Females,3.438,2234.0
1 to 13 weeks,2021-22,Females,4.106,2470.0
14 to 26 weeks,2017-18,Females,1.743,5196.0
14 to 26 weeks,2018-19,Females,2.416,7374.0
14 to 26 weeks,2019-20,Females,3.047,4855.0
14 to 26 weeks,2020-21,Females,3.376,6300.0
14 to 26 weeks,2021-22,Females,3.903,8343.0
27 to 39 weeks,2017-18,Females,1.313,7023.0
27 to 39 weeks,2018-19,Females,1.782,10248.0
27 to 39 weeks,2019-20,Females,2.362,7975.0
27 to 39 weeks,2020-21,Females,2.674,10843.0
27 to 39 weeks,2021-22,Females,2.91,14790.0
40 to 52 weeks,2017-18,Females,3.647,14401.0
40 to 52 weeks,2018-19,Females,4.601,17437.0
40 to 52 weeks,2019-20,Females,5.536,17522.0
40 to 52 weeks,2020-21,Females,6.562,22777.0
40 to 52 weeks,2021-22,Females,8.694,27916.0
1 to 13 weeks,2017-18,Persons,5.924,2138.0
1 to 13 weeks,2018-19,Persons,6.663,2323.0
1 to 13 weeks,2019-20,Persons,6.585,2143.0
1 to 13 weeks,2020-21,Persons,7.868,2334.0
1 to 13 weeks,2021-22,Persons,9.335,2688.0
14 to 26 weeks,2017-18,Persons,3.739,5414.0
14 to 26 weeks,2018-19,Persons,5.185,7903.0
14 to 26 weeks,2019-20,Persons,6.608,5190.0
14 to 26 weeks,2020-21,Persons,7.406,6529.0
14 to 26 weeks,2021-22,Persons,8.782,9182.0
27 to 39 weeks,2017-18,Persons,2.856,7652.0
27 to 39 weeks,2018-19,Persons,4.104,11927.0
27 to 39 weeks,2019-20,Persons,5.384,8665.0
27 to 39 weeks,2020-21,Persons,6.068,12045.0
27 to 39 weeks,2021-22,Persons,6.726,17160.0
40 to 52 weeks,2017-18,Persons,8.266,16109.0
40 to 52 weeks,2018-19,Persons,10.413,19851.0
40 to 52 weeks,2019-20,Persons,12.713,19955.0
40 to 52 weeks,2020-21,Persons,15.683,25589.0
40 to 52 weeks,2021-22,Persons,20.225,32253.0
1 to 13 weeks,2017-18,Males,4.289,3098.0
1 to 13 weeks,2018-19,Males,3.783,3390.0
1 to 13 weeks,2019-20,Males,2.946,3227.0
1 to 13 weeks,2020-21,Males,3.37,3197.0
1 to 13 weeks,2021-22,Males,4.364,3590.0
14 to 26 weeks,2017-18,Males,2.152,14275.0
14 to 26 weeks,2018-19,Males,2.364,12387.0
14 to 26 weeks,2019-20,Males,2.307,10610.0
14 to 26 weeks,2020-21,Males,2.286,11958.0
14 to 26 weeks,2021-22,Males,3.34,13499.0
27 to 39 weeks,2017-18,Males,1.391,20506.0
27 to 39 weeks,2018-19,Males,1.625,17218.0
27 to 39 weeks,2019-20,Males,1.879,14928.0
27 to 39 weeks,2020-21,Males,1.767,18000.0
27 to 39 weeks,2021-22,Males,2.098,20601.0
40 to 52 weeks,2017-18,Males,6.183,33709.0
40 to 52 weeks,2018-19,Males,6.309,28733.0
40 to 52 weeks,2019-20,Males,6.974,27237.0
40 to 52 weeks,2020-21,Males,6.905,34461.0
40 to 52 weeks,2021-22,Males,7.709,38481.0
1 to 13 weeks,2017-18,Females,3.884,2557.0
1 to 13 weeks,2018-19,Females,3.627,2712.0
1 to 13 weeks,2019-20,Females,2.648,2745.0
1 to 13 weeks,2020-21,Females,3.261,2715.0
1 to 13 weeks,2021-22,Females,3.952,3181.0
14 to 26 weeks,2017-18,Females,2.09,10868.0
14 to 26 weeks,2018-19,Females,2.301,10459.0
14 to 26 weeks,2019-20,Females,2.231,8896.0
14 to 26 weeks,2020-21,Females,2.194,10147.0
14 to 26 weeks,2021-22,Females,2.803,11505.0
27 to 39 weeks,2017-18,Females,1.217,15198.0
27 to 39 weeks,2018-19,Females,1.365,14767.0
27 to 39 weeks,2019-20,Females,1.752,11813.0
27 to 39 weeks,2020-21,Females,1.55,15117.0
27 to 39 weeks,2021-22,Females,1.925,17665.0
40 to 52 weeks,2017-18,Females,4.696,25656.0
40 to 52 weeks,2018-19,Females,5.362,22720.0
40 to 52 weeks,2019-20,Females,6.108,23116.0
40 to 52 weeks,2020-21,Females,5.793,30676.0
40 to 52 weeks,2021-22,Females,6.363,34199.0
1 to 13 weeks,2017-18,Persons,8.166,2824.0
1 to 13 weeks,2018-19,Persons,7.417,3010.0
1 to 13 weeks,2019-20,Persons,5.596,2946.0
1 to 13 weeks,2020-21,Persons,6.635,2934.0
1 to 13 weeks,2021-22,Persons,8.317,3374.0
14 to 26 weeks,2017-18,Persons,4.247,12157.0
14 to 26 weeks,2018-19,Persons,4.659,11272.0
14 to 26 weeks,2019-20,Persons,4.535,9755.0
14 to 26 weeks,2020-21,Persons,4.481,11092.0
14 to 26 weeks,2021-22,Persons,6.143,12600.0
27 to 39 weeks,2017-18,Persons,2.61,17259.0
27 to 39 weeks,2018-19,Persons,2.987,16026.0
27 to 39 weeks,2019-20,Persons,3.628,13323.0
27 to 39 weeks,2020-21,Persons,3.315,16664.0
27 to 39 weeks,2021-22,Persons,4.026,19009.0
40 to 52 weeks,2017-18,Persons,10.875,29620.0
40 to 52 weeks,2018-19,Persons,11.665,25833.0
40 to 52 weeks,2019-20,Persons,13.081,25500.0
40 to 52 weeks,2020-21,Persons,12.7,32655.0
40 to 52 weeks,2021-22,Persons,14.069,36616.0
1 to 13 weeks,2017-18,Males,2.632,2383.0
1 to 13 weeks,2018-19,Males,2.702,2464.0
1 to 13 weeks,2019-20,Males,2.749,2605.0
1 to 13 weeks,2020-21,Males,3.813,2798.0
1 to 13 weeks,2021-22,Males,5.119,2841.0
14 to 26 weeks,2017-18,Males,2.0,8827.0
14 to 26 weeks,2018-19,Males,2.359,8074.0
14 to 26 weeks,2019-20,Males,2.983,7549.0
14 to 26 weeks,2020-21,Males,3.18,9694.0
14 to 26 weeks,2021-22,Males,4.754,9956.0
27 to 39 weeks,2017-18,Males,1.474,14732.0
27 to 39 weeks,2018-19,Males,1.658,13943.0
27 to 39 weeks,2019-20,Males,2.277,13908.0
27 to 39 weeks,2020-21,Males,2.634,16000.0
27 to 39 weeks,2021-22,Males,3.176,18307.0
40 to 52 weeks,2017-18,Males,5.999,27951.0
40 to 52 weeks,2018-19,Males,7.707,27937.0
40 to 52 weeks,2019-20,Males,8.925,25679.0
40 to 52 weeks,2020-21,Males,10.186,30071.0
40 to 52 weeks,2021-22,Males,11.272,32076.0
1 to 13 weeks,2017-18,Females,2.178,2143.0
1 to 13 weeks,2018-19,Females,2.429,2082.0
1 to 13 weeks,2019-20,Females,2.335,2181.0
1 to 13 weeks,2020-21,Females,3.159,2349.0
1 to 13 weeks,2021-22,Females,4.209,2395.0
14 to 26 weeks,2017-18,Females,1.879,7855.0
14 to 26 weeks,2018-19,Females,2.223,7265.0
14 to 26 weeks,2019-20,Females,2.742,6337.0
14 to 26 weeks,2020-21,Females,2.891,8180.0
14 to 26 weeks,2021-22,Females,4.171,8727.0
27 to 39 weeks,2017-18,Females,1.249,13489.0
27 to 39 weeks,2018-19,Females,1.611,12032.0
27 to 39 weeks,2019-20,Females,2.287,11696.0
27 to 39 weeks,2020-21,Females,2.493,14055.0
27 to 39 weeks,2021-22,Females,2.766,14943.0
40 to 52 weeks,2017-18,Females,5.419,23018.0
40 to 52 weeks,2018-19,Females,6.769,22881.0
40 to 52 weeks,2019-20,Females,8.161,21262.0
40 to 52 weeks,2020-21,Females,8.846,27556.0
40 to 52 weeks,2021-22,Females,9.927,28493.0
1 to 13 weeks,2017-18,Persons,4.806,2285.0
1 to 13 weeks,2018-19,Persons,5.129,2300.0
1 to 13 weeks,2019-20,Persons,5.08,2403.0
1 to 13 weeks,2020-21,Persons,6.973,2609.0
1 to 13 weeks,2021-22,Persons,9.33,2601.0
14 to 26 weeks,2017-18,Persons,3.875,8366.0
14 to 26 weeks,2018-19,Persons,4.577,7630.0
14 to 26 weeks,2019-20,Persons,5.73,7016.0
14 to 26 weeks,2020-21,Persons,6.072,9042.0
14 to 26 weeks,2021-22,Persons,8.929,9363.0
27 to 39 weeks,2017-18,Persons,2.726,14139.0
27 to 39 weeks,2018-19,Persons,3.263,12924.0
27 to 39 weeks,2019-20,Persons,4.561,12750.0
27 to 39 weeks,2020-21,Persons,5.132,15130.0
27 to 39 weeks,2021-22,Persons,5.939,16755.0
40 to 52 weeks,2017-18,Persons,11.424,25378.0
40 to 52 weeks,2018-19,Persons,14.482,25397.0
40 to 52 weeks,2019-20,Persons,17.089,23493.0
40 to 52 weeks,2020-21,Persons,19.035,28841.0
40 to 52 weeks,2021-22,Persons,21.203,30265.0
1 to 13 weeks,2017-18,Males,7.475,10362.0
1 to 13 weeks,2018-19,Males,7.962,11724.0
1 to 13 weeks,2019-20,Males,4.667,11001.0
1 to 13 weeks,2020-21,Males,5.038,10581.0
1 to 13 weeks,2021-22,Males,6.598,12458.0
14 to 26 weeks,2017-18,Males,6.466,31539.0
14 to 26 weeks,2018-19,Males,7.787,32430.0
14 to 26 weeks,2019-20,Males,7.656,35482.0
14 to 26 weeks,2020-21,Males,4.959,33295.0
14 to 26 weeks,2021-22,Males,6.736,36193.0
27 to 39 weeks,2017-18,Males,5.653,53275.0
27 to 39 weeks,2018-19,Males,6.805,54378.0
27 to 39 weeks,2019-20,Males,6.712,55454.0
27 to 39 weeks,2020-21,Males,4.14,55346.0
27 to 39 weeks,2021-22,Males,4.752,61912.0
40 to 52 weeks,2017-18,Males,33.294,72711.0
40 to 52 weeks,2018-19,Males,41.31,71900.0
40 to 52 weeks,2019-20,Males,46.872,79585.0
40 to 52 weeks,2020-21,Males,40.31,82997.0
40 to 52 weeks,2021-22,Males,31.965,85652.0
1 to 13 weeks,2017-18,Females,5.108,5953.0
1 to 13 weeks,2018-19,Females,5.963,6401.0
1 to 13 weeks,2019-20,Females,4.277,5462.0
1 to 13 weeks,2020-21,Females,4.853,5213.0
1 to 13 weeks,2021-22,Females,5.903,6252.0
14 to 26 weeks,2017-18,Females,4.703,21808.0
14 to 26 weeks,2018-19,Females,5.665,21815.0
14 to 26 weeks,2019-20,Females,5.976,23147.0
14 to 26 weeks,2020-21,Females,4.41,19583.0
14 to 26 weeks,2021-22,Females,5.859,23867.0
27 to 39 weeks,2017-18,Females,3.773,37976.0
27 to 39 weeks,2018-19,Females,4.876,36713.0
27 to 39 weeks,2019-20,Females,4.878,37748.0
27 to 39 weeks,2020-21,Females,3.587,34988.0
27 to 39 weeks,2021-22,Females,3.895,39546.0
40 to 52 weeks,2017-18,Females,17.946,55121.0
40 to 52 weeks,2018-19,Females,22.556,56060.0
40 to 52 weeks,2019-20,Females,26.148,61094.0
40 to 52 weeks,2020-21,Females,22.696,65677.0
40 to 52 weeks,2021-22,Females,19.237,65513.0
1 to 13 weeks,2017-18,Persons,12.586,8408.0
1 to 13 weeks,2018-19,Persons,13.924,9234.0
1 to 13 weeks,2019-20,Persons,8.939,7922.0
1 to 13 weeks,2020-21,Persons,9.894,7640.0
1 to 13 weeks,2021-22,Persons,12.501,9343.0
14 to 26 weeks,2017-18,Persons,11.17,27427.0
14 to 26 weeks,2018-19,Persons,13.446,27763.0
14 to 26 weeks,2019-20,Persons,13.626,29776.0
14 to 26 weeks,2020-21,Persons,9.373,26921.0
14 to 26 weeks,2021-22,Persons,12.596,30124.0
27 to 39 weeks,2017-18,Persons,9.425,46826.0
27 to 39 weeks,2018-19,Persons,11.684,46584.0
27 to 39 weeks,2019-20,Persons,11.59,48688.0
27 to 39 weeks,2020-21,Persons,7.726,45027.0
